1719888180000,62967.20000000,62984.00000000,62967.19000000,62984.00000000,2.25616000,1719888239999,142080.89678130,318,1.85576000,116863.30328930,0
1719888240000,62984.00000000,62984.00000000,62978.01000000,62978.02000000,4.00480000,1719888299999,252231.23048860,345,0.54624000,34403.01319180,0
1719888300000,62978.02000000,63017.49000000,62978.01000000,63017.48000000,3.09696000,1719888359999,195099.65643820,764,2.79751000,176235.41442190,0
1719888360000,63017.49000000,63017.49000000,63002.20000000,63002.21000000,4.69112000,1719888419999,295594.38733340,499,0.86164000,54294.08972650,0
1719888420000,63002.20000000,63005.86000000,62998.00000000,63005.85000000,2.35438000,1719888479999,148327.95827140,334,1.90180000,119813.53275440,0
1719888480000,63005.86000000,63005.86000000,63005.85000000,63005.86000000,2.17180000,1719888539999,136836.11480120,285,0.97712000,61564.28592320,0
1719888540000,63005.85000000,63005.86000000,62980.09000000,62980.10000000,5.15809000,1719888599999,324933.86452610,496,2.11318000,133118.91609100,0
1719888600000,62980.10000000,62984.00000000,62975.39000000,62984.00000000,13.14658000,1719888659999,827996.66167980,435,3.07067000,193386.27242720,0
1719888660000,62984.00000000,63010.00000000,62983.99000000,63009.99000000,10.81865000,1719888719999,681427.80021790,613,10.33860000,651190.70704070,0
1719888720000,63010.00000000,63010.00000000,63009.99000000,63010.00000000,0.77081000,1719888779999,48568.73483120,181,0.44393000,27972.02930000,0
1719888780000,63010.00000000,63010.00000000,63009.99000000,63010.00000000,1.61180000,1719888839999,101559.50913820,202,0.72562000,45721.31620000,0
1719888840000,63010.00000000,63010.00000000,62988.83000000,62988.84000000,12.79437000,1719888899999,806005.20514510,496,0.62131000,39142.71276000,0
1719888900000,62988.84000000,63008.63000000,62988.83000000,63008.62000000,11.24144000,1719888959999,708111.30577850,1143,10.82707000,682006.42241560,0
1719888960000,63008.63000000,63008.63000000,62988.99000000,62989.00000000,4.56576000,1719889019999,287640.60721950,437,0.75636000,47647.81309560,0
1719889020000,62989.00000000,62989.00000000,62968.85000000,62968.86000000,10.60599000,1719889079999,667929.81548440,474,2.72287000,171474.40777330,0
1719889080000,62968.86000000,62990.51000000,62968.85000000,62990.50000000,15.39415000,1719889139999,969550.93391030,1802,15.17347000,955651.64935700,0
1719889140000,62990.51000000,63007.99000000,62990.50000000,62999.56000000,22.91965000,1719889199999,1443771.50568410,1128,20.90804000,1317034.93194900,0
1719889200000,62999.56000000,63028.96000000,62991.03000000,63028.96000000,7.21748000,1719889259999,454729.90008150,1218,3.70654000,233542.05257720,0
1719889260000,63028.95000000,63044.82000000,63028.95000000,63044.82000000,2.56193000,1719889319999,161504.41876620,570,2.01722000,127164.17946220,0
1719889320000,63044.82000000,63051.30000000,63044.81000000,63051.30000000,7.93389000,1719889379999,500193.67817100,393,7.67113000,483627.93218720,0
1719889380000,63051.30000000,63054.60000000,63018.00000000,63023.98000000,14.16539000,1719889439999,893078.69427140,902,3.89986000,245862.97098710,0
1719889440000,63023.99000000,63049.20000000,63023.98000000,63049.20000000,4.53345000,1719889499999,285775.02280110,1049,4.20478000,265054.35915920,0
1719889500000,63049.20000000,63050.00000000,63045.99000000,63046.00000000,7.96116000,1719889559999,501939.38694620,421,4.35024000,274273.85347800,0
1719889560000,63045.99000000,63065.00000000,63045.99000000,63052.01000000,14.35453000,1719889619999,905103.74103410,1361,6.72356000,423932.07008150,0
1719889620000,63052.01000000,63052.01000000,63031.46000000,63031.47000000,2.95207000,1719889679999,186097.72832090,356,1.20878000,76195.20871720,0
1719889680000,63031.47000000,63035.99000000,63024.01000000,63035.99000000,6.66375000,1719889739999,420007.16799640,1358,2.97679000,187620.76378590,0
1719889740000,63035.99000000,63035.99000000,63035.98000000,63035.99000000,4.35421000,1719889799999,274471.91438420,253,1.99084000,125494.57033160,0
1719889800000,63035.99000000,63040.00000000,63035.98000000,63040.00000000,6.00045000,1719889859999,378248.24313620,210,5.81132000,366325.55150560,0
1719889860000,63040.00000000,63040.00000000,63036.20000000,63036.20000000,5.24732000,1719889919999,330789.06931820,223,1.31783000,83074.97902830,0
1719889920000,63036.21000000,63036.21000000,63036.20000000,63036.21000000,2.58694000,1719889979999,163070.87793190,176,1.07039000,67473.32882190,0
1719889980000,63036.21000000,63036.21000000,63036.20000000,63036.21000000,2.30164000,1719890039999,145086.65440990,569,1.50419000,94818.43671990,0
1719890040000,63036.21000000,63036.21000000,63036.20000000,63036.20000000,4.53581000,1719890099999,285920.25454900,186,2.82270000,177932.30996700,0
1719890100000,63036.21000000,63036.21000000,63014.88000000,63014.89000000,12.05602000,1719890159999,759914.54808260,845,2.48363000,156557.13591850,0
1719890160000,63014.89000000,63029.87000000,63005.41000000,63029.87000000,10.27706000,1719890219999,647559.35140950,821,8.38336000,528235.96244690,0
1719890220000,63029.87000000,63047.99000000,63029.86000000,63047.78000000,7.66465000,1719890279999,483115.07195850,379,7.47281000,471022.77889070,0
1719890280000,63047.77000000,63064.00000000,63047.77000000,63056.78000000,1.63288000,1719890339999,102963.49874950,444,0.93232000,58785.98885330,0
1719890340000,63056.78000000,63056.78000000,63030.01000000,63030.02000000,6.93684000,1719890399999,437367.53185570,540,1.18350000,74612.23121550,0
1719890400000,63030.02000000,63051.99000000,63030.00000000,63051.99000000,6.85137000,1719890459999,431882.30729370,545,6.52713000,411442.62335330,0
1719890460000,63051.99000000,63071.99000000,63051.99000000,63068.01000000,3.01185000,1719890519999,189950.02381310,449,1.15511000,72844.15027620,0
1719890520000,63068.00000000,63068.01000000,63064.00000000,63067.34000000,2.22581000,1719890579999,140373.83907920,222,1.16438000,73432.35225740,0
1719890580000,63067.35000000,63082.99000000,63067.34000000,63082.99000000,4.20201000,1719890639999,265041.72866330,429,3.68468000,232411.46351900,0
1719890640000,63082.99000000,63100.00000000,63082.98000000,63100.00000000,3.25010000,1719890699999,205067.22572610,515,2.98701000,188467.75842330,0
1719890700000,63100.00000000,63149.59000000,63100.00000000,63149.59000000,17.87533000,1719890759999,1128344.06524190,1684,14.55078000,918431.92946280,0
1719890760000,63149.59000000,63174.00000000,63131.68000000,63131.69000000,19.26535000,1719890819999,1216697.04134960,1470,9.78615000,618033.82912060,0
1719890820000,63131.69000000,63146.99000000,63131.68000000,63146.99000000,2.79000000,1719890879999,176149.91873620,319,2.47901000,156516.08830740,0
1719890880000,63146.99000000,63158.74000000,63140.44000000,63146.99000000,15.77816000,1719890939999,996400.52135870,731,10.99987000,694653.70219280,0
1719890940000,63146.99000000,63174.00000000,63146.98000000,63168.00000000,3.86238000,1719890999999,243964.09088110,636,2.50835000,158427.04982500,0
1719891000000,63168.01000000,63180.85000000,63163.59000000,63163.60000000,7.17693000,1719891059999,453394.11547130,761,1.99895000,126281.36769140,0
1719891060000,63163.59000000,63163.59000000,63144.71000000,63144.72000000,3.49832000,1719891119999,220923.36199500,315,0.46421000,29312.70439780,0
1719891120000,63144.72000000,63208.00000000,63144.71000000,63190.00000000,24.39011000,1719891179999,1541156.88698840,1961,16.64386000,1051586.97227490,0
1719891180000,63190.00000000,63222.39000000,63190.00000000,63203.87000000,13.42340000,1719891239999,848458.22825590,868,9.48214000,599314.71975610,0
1719891240000,63203.87000000,63203.87000000,63178.01000000,63200.00000000,6.43390000,1719891299999,406547.57374400,497,5.08667000,321416.26982320,0
1719891300000,63200.00000000,63207.81000000,63182.00000000,63182.01000000,14.87823000,1719891359999,940323.81330870,603,3.28342000,207525.52894520,0
1719891360000,63182.01000000,63182.01000000,63169.41000000,63180.93000000,3.66923000,1719891419999,231810.62405030,546,2.38086000,150411.47201420,0
1719891420000,63180.92000000,63212.93000000,63180.92000000,63212.93000000,9.48050000,1719891479999,599153.50754630,470,9.28502000,586801.57488270,0
1719891480000,63212.92000000,63219.88000000,63200.01000000,63219.87000000,6.86894000,1719891539999,434177.21105050,518,3.78263000,239089.79863890,0
1719891540000,63219.88000000,63250.00000000,63219.87000000,63250.00000000,13.92741000,1719891599999,880709.65388750,2748,10.69039000,676023.54094860,0
1719891600000,63249.99000000,63250.00000000,63234.00000000,63242.02000000,8.81942000,1719891659999,557762.08362420,717,3.50648000,221759.54899980,0
1719891660000,63242.02000000,63242.02000000,63242.01000000,63242.02000000,2.67777000,1719891719999,169347.57977970,249,2.26620000,143319.06572400,0
1719891720000,63242.02000000,63288.83000000,63242.01000000,63274.01000000,12.51671000,1719891779999,791931.75923730,2037,9.42191000,596117.46448350,0
1719891780000,63274.00000000,63274.00000000,63246.01000000,63246.02000000,5.67838000,1719891839999,359220.62863930,1100,2.19566000,138894.59912890,0
1719891840000,63246.01000000,63246.01000000,63222.01000000,63222.01000000,3.33709000,1719891899999,211022.78217610,633,0.37706000,23843.16115320,0
1719891900000,63222.01000000,63227.31000000,63189.01000000,63196.00000000,9.05570000,1719891959999,572450.56551230,1013,4.00678000,253295.91793130,0
